date,dayofweek,visiting_team,v_game_number,home_team,h_game_number,v_score,h_score,LOG_inouts,LOG_minutes,v_AB,v_H,v_2B,v_3B,v_HR,v_RBI,v_SF,v_HBP,v_BB,v_K,v_SB,v_GIDP,v_LOB,v_pitchers_used,v_ER,v_def_assists,v_errors_def,v_doubleplays_def,h_AB,h_H,h_2B,h_3B,h_HR,h_RBI,h_SF,h_HBP,h_BB,h_K,h_SB,h_GIDP,h_LOB,h_pitchers_used,h_ER,h_def_assists,h_errors_def,h_doubleplays_def
20140710,Thu,MIN,91,SEA,92,4,2,54,191,33,9,2,0,0,3,1,0,5,4,2,1,8,5,2,10,0,1,36,12,0,0,1,2,1,0,2,6,0,0,10,6,3,14,1,1
20140710,Thu,ANA,91,TEX,92,15,6,54,190,42,17,4,1,1,13,2,0,1,7,0,1,3,3,5,3,1,0,35,9,2,0,1,6,1,1,1,10,0,0,5,5,13,10,2,1
20140710,Thu,CHC,91,CIN,92,6,4,72,250,41,10,2,2,0,6,1,2,5,10,0,2,8,6,4,13,2,0,44,7,1,0,1,4,0,1,6,14,0,0,11,7,6,16,1,2
20140710,Thu,SDP,92,LAD,94,1,2,51,151,29,3,0,0,1,1,0,0,1,11,1,0,3,2,2,9,4,1,31,9,1,0,0,2,1,0,0,10,1,1,7,1,1,9,0,0
20140710,Thu,PHI,92,MIL,93,9,1,54,186,36,9,3,0,1,9,0,0,5,3,1,0,5,3,1,12,0,1,29,4,0,0,1,1,0,1,1,8,0,1,4,4,9,7,0,0
20140710,Thu,ATL,92,NYM,92,3,1,54,170,35,10,1,0,0,2,0,0,1,7,0,1,6,3,1,10,0,0,32,5,1,0,0,1,0,0,5,4,1,0,9,2,3,6,0,2
20140710,Thu,OAK,92,SFG,93,6,1,54,181,35,10,3,1,1,6,1,0,3,10,0,1,6,3,1,4,1,0,34,6,1,0,0,1,0,0,1,10,0,0,7,4,6,10,0,1
20140710,Thu,PIT,92,STL,93,9,1,54,185,34,9,3,0,1,8,1,0,6,2,2,1,7,1,1,13,0,4,27,6,0,0,0,1,1,1,2,5,1,3,4,3,5,6,2,1
20140711,Fri,NYY,92,BAL,92,2,3,58,185,37,7,2,0,2,2,0,1,1,6,0,0,7,3,3,11,0,0,32,5,1,0,0,2,1,3,0,7,0,0,5,3,2,9,0,0
20140711,Fri,CHW,94,CLE,92,4,7,51,196,34,8,3,0,1,4,0,1,2,11,0,1,6,4,7,13,2,3,30,10,1,0,2,7,0,0,6,6,1,3,7,4,4,10,0,1
20140711,Fri,BOS,93,HOU,94,8,3,54,207,36,12,5,2,0,8,0,0,5,5,0,2,6,4,3,8,1,0,34,7,1,0,2,3,0,0,6,6,0,0,10,3,8,10,1,2
20140711,Fri,DET,89,KCR,92,2,1,54,178,30,5,1,0,0,2,1,2,0,9,2,0,5,3,1,12,1,1,36,11,3,0,0,1,0,0,1,4,1,0,9,4,1,8,1,0
20140711,Fri,OAK,93,SEA,93,2,3,51,142,32,6,1,0,1,2,0,0,3,10,0,1,6,1,3,9,0,2,26,5,3,0,1,3,1,1,0,5,0,2,1,2,2,11,0,1
20140711,Fri,TOR,94,TBD,95,8,5,54,221,35,11,1,0,0,8,1,0,6,11,0,1,7,6,5,8,0,1,36,11,1,0,1,5,1,0,4,6,0,1,9,5,8,6,0,1
20140711,Fri,ANA,92,TEX,93,3,0,54,161,32,8,0,0,1,3,0,0,0,3,0,2,2,3,0,13,2,0,32,6,0,0,0,0,0,1,2,9,3,0,8,4,3,10,1,2
20140711,Fri,ATL,93,CHC,92,4,5,53,181,32,6,4,0,0,4,0,0,3,8,3,0,5,4,5,9,0,0,31,7,2,0,0,5,0,1,4,9,2,0,7,3,4,13,1,0
20140711,Fri,PIT,93,CIN,93,5,6,51,191,32,5,1,0,2,5,0,0,5,14,0,0,5,4,4,15,1,1,37,14,3,0,1,6,0,0,0,5,0,1,7,4,4,4,1,0
20140711,Fri,MIN,92,COL,94,2,6,51,179,35,10,2,0,0,2,0,0,2,6,0,1,8,4,6,15,0,1,32,11,0,1,3,6,0,0,0,6,0,1,3,5,2,12,0,1
20140711,Fri,SDP,93,LAD,95,6,3,54,205,36,9,2,0,1,6,0,0,3,8,1,0,7,5,3,11,0,1,31,6,2,0,0,3,1,0,7,9,0,0,9,5,6,12,1,0
20140711,Fri,STL,94,MIL,94,7,6,54,233,37,11,2,0,4,7,0,0,3,10,0,1,6,5,6,11,1,0,38,12,3,2,0,6,1,1,3,8,2,0,10,6,7,9,0,1
20140711,Fri,FLA,92,NYM,93,1,7,51,163,32,6,2,0,0,1,0,0,2,7,0,0,6,4,7,6,0,1,34,12,2,1,2,7,0,0,0,5,0,1,4,4,1,14,0,0
20140711,Fri,WSN,91,PHI,93,2,6,51,164,31,6,2,0,1,2,0,0,4,7,1,1,7,3,6,9,0,0,33,10,3,0,2,6,0,0,1,10,0,0,4,2,2,11,0,1
20140711,Fri,ARI,94,SFG,94,0,5,51,155,30,5,2,0,0,0,0,0,2,7,0,1,5,3,5,11,1,1,33,10,2,0,1,5,0,0,3,8,0,0,8,3,0,12,0,1
20140712,Sat,NYY,93,BAL,93,3,0,54,182,34,9,2,0,0,3,0,0,4,5,0,0,8,4,0,10,0,1,31,5,0,0,0,0,0,0,2,12,1,1,6,3,3,10,0,0
20140712,Sat,CHW,95,CLE,93,6,2,54,190,32,8,2,0,1,6,1,0,3,3,0,1,4,5,2,7,0,0,33,6,0,0,1,2,0,1,2,8,0,0,7,6,6,14,0,1
20140712,Sat,BOS,94,HOU,95,2,3,51,186,36,13,0,0,1,2,1,0,1,6,1,2,9,3,3,8,1,0,32,8,2,1,1,3,0,0,2,11,0,0,7,4,2,8,0,2
20140712,Sat,DET,90,KCR,93,5,1,54,188,35,11,1,1,2,5,0,0,2,8,1,2,5,3,1,9,0,2,30,6,1,0,0,1,1,0,3,4,0,2,6,4,4,11,1,2
20140712,Sat,OAK,94,SEA,94,2,6,51,163,32,5,0,0,1,2,0,0,0,8,0,1,3,4,6,12,0,0,36,14,3,0,2,6,0,0,3,6,0,0,10,2,2,6,1,1
20140712,Sat,TOR,95,TBD,96,3,10,51,199,35,9,2,1,0,3,1,0,2,9,0,0,8,4,10,3,0,1,33,12,2,0,0,10,2,0,8,10,1,1,9,4,2,5,1,0
20140712,Sat,ANA,93,TEX,94,5,2,54,197,35,11,2,0,0,5,1,1,4,5,1,1,9,3,2,4,1,0,31,4,3,0,0,2,0,1,3,5,2,0,7,5,4,13,1,2
20140712,Sat,ATL,94,CHC,93,11,6,54,182,37,12,3,0,3,11,0,0,5,8,0,1,4,3,6,8,0,2,35,11,5,0,0,5,0,0,2,7,0,2,4,4,11,11,0,2
20140712,Sat,PIT,94,CIN,94,6,5,66,246,41,13,1,0,2,5,2,1,3,10,1,1,10,7,5,13,0,2,41,11,0,0,2,5,0,0,5,11,3,2,8,7,6,14,1,1
20140712,Sat,MIN,93,COL,95,9,3,54,197,39,12,5,0,1,9,1,0,5,4,0,0,9,5,3,11,0,1,37,13,1,0,0,3,0,2,1,3,1,1,10,4,9,11,1,0
20140712,Sat,SDP,94,LAD,96,0,1,53,167,31,5,0,0,0,0,0,0,0,6,0,1,4,2,1,8,0,1,26,4,1,0,0,1,1,0,6,9,0,1,7,4,0,15,0,1
20140712,Sat,STL,95,MIL,95,10,2,54,197,39,12,2,0,1,10,1,1,4,8,0,1,8,3,2,10,0,0,33,6,3,0,0,2,0,1,0,5,1,0,5,4,7,12,3,1
20140712,Sat,FLA,93,NYM,94,4,5,51,172,32,5,3,0,1,4,0,0,5,12,0,0,7,3,5,8,1,1,28,6,2,0,1,5,0,0,4,6,0,1,5,4,4,7,1,0
20140712,Sat,WSN,92,PHI,94,5,3,60,243,37,6,2,0,1,4,0,0,5,8,1,0,7,6,3,8,0,1,39,10,1,0,0,3,0,0,3,15,2,0,9,5,5,13,0,0
20140712,Sat,ARI,95,SFG,95,2,0,54,164,35,9,4,0,1,2,0,0,1,7,0,0,8,3,0,11,0,0,30,4,0,0,0,0,0,0,3,5,0,0,6,5,2,9,0,0
20140713,Sun,NYY,94,BAL,94,1,3,27,99,18,4,0,0,1,1,0,0,0,2,0,0,2,2,3,6,0,0,17,5,1,0,1,3,0,0,3,4,0,0,5,1,1,6,0,0
20140713,Sun,CHW,96,CLE,94,2,3,51,180,37,11,1,0,0,2,0,0,4,13,2,0,12,2,3,12,0,0,34,10,1,0,1,3,0,1,2,5,0,0,10,4,2,10,0,1
20140713,Sun,BOS,95,HOU,96,11,0,54,203,38,16,1,1,1,9,2,1,8,4,0,4,11,1,0,5,0,0,30,3,0,0,0,0,0,0,0,12,0,0,3,6,7,11,3,5
20140713,Sun,DET,91,KCR,94,2,5,51,182,33,9,0,0,0,2,1,0,0,7,0,2,5,4,5,10,0,0,34,10,2,0,0,5,0,0,3,3,1,0,8,4,2,6,0,2
20140713,Sun,OAK,95,SEA,95,4,1,54,163,34,7,2,0,2,4,0,1,1,4,0,0,5,2,0,9,1,0,32,6,0,0,0,1,0,0,2,7,1,0,6,5,4,6,0,0
20140713,Sun,TOR,96,TBD,97,0,3,51,165,30,5,0,0,0,0,0,1,1,7,0,2,5,4,3,7,0,0,29,6,0,0,0,3,1,1,4,7,3,0,8,2,0,8,0,2
20140713,Sun,ANA,94,TEX,95,10,7,54,218,39,15,6,0,0,10,2,0,5,5,1,1,9,5,7,9,0,1,34,10,1,1,0,6,1,0,1,7,1,1,2,5,10,5,1,1
20140713,Sun,ATL,95,CHC,94,10,7,54,198,38,11,3,0,1,10,0,0,6,7,0,0,7,5,7,7,0,0,34,9,2,0,2,7,0,0,5,8,0,0,5,5,10,11,0,0
20140713,Sun,PIT,95,CIN,95,3,6,51,188,33,5,1,1,1,3,0,1,2,11,0,0,6,4,6,6,1,0,33,9,4,0,2,6,0,0,8,7,0,0,11,4,3,6,2,0
20140713,Sun,MIN,94,COL,96,13,5,54,203,43,18,4,1,2,11,1,0,4,9,0,0,8,5,5,9,0,0,37,13,5,0,0,5,1,1,0,11,1,0,8,5,11,8,1,1
20140713,Sun,SDP,95,LAD,97,0,1,51,195,31,4,0,0,0,0,0,0,2,12,0,0,6,4,1,8,0,1,29,7,2,0,0,1,0,1,1,10,2,0,7,4,0,15,1,0
20140713,Sun,STL,96,MIL,96,2,11,51,175,33,5,1,0,0,2,0,0,1,6,1,1,5,4,11,15,1,2,38,19,4,0,1,10,0,2,3,6,0,2,10,3,1,13,1,1
20140713,Sun,FLA,94,NYM,95,1,9,51,199,29,5,1,0,0,1,0,0,3,9,1,2,4,5,9,8,0,0,38,15,5,0,0,9,1,0,6,5,3,0,12,3,1,8,0,2
20140713,Sun,WSN,93,PHI,95,10,3,54,183,37,12,2,0,2,10,1,1,1,9,0,1,3,3,1,6,1,0,32,5,2,0,0,3,0,1,1,8,0,0,5,4,10,9,0,1
20140713,Sun,ARI,96,SFG,96,4,8,51,181,34,10,1,0,1,4,0,0,0,11,0,0,4,5,7,7,2,0,34,9,2,0,2,8,0,1,5,7,0,0,8,5,4,12,0,0
20140718,Fri,SEA,96,ANA,95,2,3,95,314,58,15,2,0,0,2,0,0,4,14,1,1,14,8,3,20,1,1,57,12,4,0,0,3,0,0,1,13,0,0,9,9,2,19,1,2
20140718,Fri,KCR,95,BOS,96,4,5,51,211,39,12,3,0,0,4,0,0,0,6,1,0,8,4,4,10,1,1,33,10,2,0,2,5,0,0,3,5,0,1,8,5,4,14,2,0
20140718,Fri,HOU,97,CHW,97,2,3,51,170,30,3,0,0,0,1,0,0,2,14,0,0,3,2,3,12,0,2,29,7,3,1,1,3,0,0,3,4,1,1,5,4,2,7,1,0
20140718,Fri,CLE,95,DET,92,9,3,54,212,39,14,4,0,3,9,0,0,4,9,1,2,7,4,3,10,1,1,35,11,3,0,0,2,1,0,2,7,2,1,8,6,9,8,0,2
20140718,Fri,TBD,98,MIN,95,6,2,54,184,33,11,1,0,1,6,0,0,3,1,0,2,5,4,2,9,0,0,33,6,0,0,1,2,0,2,3,9,0,0,9,4,6,21,0,2
20140718,Fri,CIN,96,NYY,95,3,4,51,156,35,7,0,0,2,3,0,0,1,10,0,0,6,2,4,10,0,0,32,8,2,0,1,4,0,1,2,6,3,0,7,3,2,6,3,0
20140718,Fri,BAL,95,OAK,96,4,5,51,151,30,7,0,0,2,4,0,3,1,4,0,3,3,3,5,3,0,0,31,7,1,0,2,5,0,0,1,8,0,0,3,3,4,13,0,3
20140718,Fri,TEX,96,TOR,97,5,1,54,176,34,8,2,1,2,5,0,1,1,9,0,1,4,3,1,2,0,0,34,7,1,0,1,1,0,0,3,17,1,0,9,4,5,5,0,1
20140718,Fri,CHC,95,ARI,97,4,5,51,195,32,6,1,0,2,4,0,0,3,6,3,0,4,6,5,14,0,1,33,12,1,0,1,5,1,0,1,5,0,1,6,5,4,9,1,1
20140718,Fri,PHI,96,ATL,96,4,6,51,165,29,6,1,0,0,4,1,0,4,5,0,2,3,4,6,11,0,0,34,10,2,0,1,6,0,0,1,7,1,0,5,4,3,10,1,2
20140718,Fri,SFG,97,FLA,95,9,1,54,180,39,13,3,0,2,9,1,0,2,11,0,0,6,5,1,11,0,1,33,7,1,0,1,1,0,0,2,9,0,1,7,6,9,5,0,0
20140718,Fri,COL,97,PIT,96,2,4,51,226,36,8,0,0,0,2,0,0,4,12,2,1,11,5,3,12,1,0,32,9,2,1,0,4,1,1,3,5,0,0,9,5,0,10,3,1
20140718,Fri,NYM,96,SDP,96,5,4,54,190,35,8,2,0,0,5,0,1,6,7,1,0,10,4,4,8,1,0,33,7,0,0,0,4,0,1,1,7,2,0,4,5,5,11,0,0
20140718,Fri,LAD,98,STL,97,2,3,51,182,32,5,3,0,0,1,0,0,5,11,0,0,8,4,3,9,0,0,32,8,4,0,1,3,0,1,2,6,1,0,8,4,2,6,0,0
20140718,Fri,MIL,97,WSN,94,4,2,54,180,33,8,1,0,2,4,0,0,2,10,0,0,4,4,2,9,1,2,36,11,2,0,1,2,0,0,0,6,1,2,7,3,4,6,0,1
20140719,Sat,SEA,97,ANA,96,3,2,72,247,44,9,3,0,0,3,0,1,2,11,1,0,8,7,1,16,1,2,38,5,2,0,1,1,0,1,6,13,1,1,7,6,3,11,0,0
20140719,Sat,KCR,96,BOS,97,1,2,51,159,30,5,1,1,0,1,1,0,4,4,0,1,7,3,1,9,1,1,29,6,0,0,1,1,0,0,3,2,0,1,6,3,1,14,1,2
20140719,Sat,HOU,98,CHW,98,3,4,51,198,34,9,1,0,1,3,0,0,3,7,0,1,8,4,3,10,1,1,35,13,1,1,0,3,0,1,2,8,0,1,11,5,3,11,0,1
20140719,Sat,CLE,96,DET,93,6,2,54,182,34,12,2,0,0,6,0,0,5,8,0,2,6,2,2,8,0,1,33,7,3,0,0,2,0,0,1,11,0,1,5,4,5,11,1,2
20140719,Sat,CLE,97,DET,94,5,2,54,220,35,8,3,0,2,5,0,0,6,7,0,0,9,5,2,6,0,0,32,5,2,1,0,2,0,0,4,12,0,0,7,4,5,7,0,0
20140719,Sat,TBD,99,MIN,96,5,1,54,171,35,13,1,0,1,5,0,0,1,3,0,5,4,3,1,8,1,1,32,5,1,0,0,1,0,1,1,10,0,1,6,3,5,13,1,5
20140719,Sat,CIN,97,NYY,96,1,7,51,161,34,7,2,0,1,1,0,0,0,13,1,0,6,4,5,8,1,0,32,9,0,0,1,7,2,0,1,6,1,0,4,4,1,5,0,0
20140719,Sat,BAL,96,OAK,97,8,4,54,194,39,13,3,0,3,8,0,0,5,7,2,2,9,4,4,3,0,1,34,8,2,0,1,4,0,0,2,7,0,1,5,6,8,13,1,2
20140719,Sat,TEX,97,TOR,98,1,4,51,182,33,6,0,0,0,1,0,0,2,9,0,1,7,3,4,7,1,1,34,12,3,0,0,4,1,0,3,7,1,1,10,4,1,8,0,1
20140719,Sat,CHC,96,ARI,98,3,9,51,175,34,10,0,2,1,3,1,1,1,9,0,1,7,3,7,6,2,0,34,12,5,0,1,8,0,0,4,7,0,0,7,3,3,9,0,1
20140719,Sat,PHI,97,ATL,97,2,1,54,177,35,9,1,0,1,2,0,0,3,7,0,0,10,3,1,11,0,0,30,5,3,0,0,1,0,1,0,11,0,0,3,5,2,5,0,0
20140719,Sat,SFG,98,FLA,96,5,3,54,181,32,8,3,0,0,4,0,1,5,4,0,2,7,4,3,13,0,3,35,11,1,1,1,3,0,0,0,3,1,3,5,5,4,14,2,2
20140719,Sat,COL,98,PIT,97,2,3,64,211,33,7,1,0,1,2,0,2,1,6,0,3,2,6,3,17,1,0,38,8,3,0,0,3,0,0,5,10,0,0,10,5,2,21,0,4
20140719,Sat,NYM,97,SDP,97,0,6,51,161,31,5,1,0,0,0,0,0,3,10,0,1,7,5,5,6,1,0,32,8,1,0,3,4,0,0,0,11,0,0,2,4,0,10,1,1
20140719,Sat,LAD,99,STL,98,2,4,51,182,30,6,1,0,0,2,1,1,2,6,1,3,5,3,4,12,2,2,29,8,1,0,1,4,0,0,6,5,2,1,8,4,2,16,1,3
20140719,Sat,MIL,98,WSN,95,3,8,51,197,35,9,2,0,1,2,0,0,1,7,1,1,6,4,8,6,1,0,35,12,4,0,0,8,1,0,4,6,0,0,8,3,3,11,2,1
20140720,Sun,SEA,98,ANA,97,5,6,53,195,36,10,1,0,1,5,0,0,1,6,1,0,5,4,6,10,0,2,40,16,4,0,2,6,0,1,3,10,0,2,12,4,5,10,0,0
20140720,Sun,KCR,97,BOS,98,0,6,51,176,30,4,1,0,0,0,0,1,2,9,0,1,6,3,6,9,1,1,32,9,2,0,1,6,1,0,7,4,0,1,10,3,0,10,0,1
20140720,Sun,HOU,99,CHW,99,11,7,54,219,41,17,5,0,2,11,1,0,2,10,1,2,6,6,5,8,3,1,38,10,1,0,0,5,0,0,5,8,1,1,9,5,11,10,0,2
20140720,Sun,CLE,98,DET,95,1,5,51,174,29,4,1,0,1,1,0,0,4,7,0,1,5,5,5,7,0,1,31,9,3,0,1,5,1,0,3,8,2,0,6,3,1,10,0,1
20140720,Sun,TBD,100,MIN,97,5,3,54,220,36,11,5,0,0,5,1,0,6,13,2,0,12,5,1,8,2,1,32,6,1,0,0,2,0,0,5,7,1,1,8,4,5,5,1,0
20140720,Sun,CIN,98,NYY,97,2,3,52,212,32,6,3,0,1,2,0,0,2,8,1,0,6,5,3,8,1,1,36,11,1,0,0,3,0,0,5,11,2,1,13,3,1,12,1,0
20140720,Sun,BAL,97,OAK,98,2,10,51,194,33,3,1,0,0,2,0,0,2,11,0,0,6,5,9,11,1,0,38,15,2,1,0,8,1,0,3,10,0,0,8,3,1,8,3,0
20140720,Sun,TEX,98,TOR,99,6,9,51,187,37,12,2,0,0,5,0,0,4,6,0,0,9,4,9,6,0,1,37,15,3,0,2,9,1,1,2,4,2,0,8,5,6,10,1,0
20140720,Sun,CHC,97,ARI,99,2,3,51,170,33,6,3,0,1,2,0,0,1,5,0,0,5,4,3,7,0,0,30,6,3,0,0,3,0,0,3,10,2,0,6,3,2,7,0,0
20140720,Sun,PHI,98,ATL,98,2,8,51,164,35,9,1,0,2,2,0,0,0,13,0,1,6,4,8,12,1,0,32,8,3,0,1,8,0,2,7,5,0,0,9,3,2,4,0,1
20140720,Sun,SFG,99,FLA,97,2,3,51,161,32,6,2,0,0,2,0,0,1,6,0,1,4,3,3,12,1,0,29,6,2,0,1,2,0,0,2,7,2,0,5,3,2,13,0,1
20140720,Sun,COL,99,PIT,98,3,5,51,185,31,8,0,0,2,3,0,0,3,6,0,2,5,3,5,7,2,0,35,12,2,0,1,5,0,0,5,9,4,0,11,4,3,12,0,2
20140720,Sun,NYM,98,SDP,98,1,2,53,187,29,3,1,0,0,1,0,2,3,7,0,0,7,5,2,11,1,2,35,11,1,1,1,2,0,0,3,9,1,2,11,4,1,9,0,0
20140720,Sun,LAD,100,STL,99,4,3,54,208,35,11,2,1,0,4,0,2,3,10,1,2,9,4,3,9,0,1,31,7,1,0,1,3,0,1,2,10,2,1,5,6,4,10,0,2
20140720,Sun,MIL,99,WSN,96,4,5,53,215,33,7,1,0,0,4,0,0,5,11,2,0,8,4,5,10,0,1,36,12,2,0,1,4,0,0,3,12,0,0,8,5,4,9,1,0
20140721,Mon,BAL,98,ANA,98,4,2,54,182,32,6,1,0,2,4,0,1,0,15,0,0,2,4,1,13,1,1,35,8,1,0,0,2,0,0,2,11,0,1,8,5,4,4,0,0
20140721,Mon,KCR,98,CHW,100,1,3,51,166,32,8,2,0,0,1,0,1,1,9,1,2,6,4,3,10,1,3,27,6,2,0,0,3,1,2,5,5,1,3,8,3,1,12,0,2
20140721,Mon,CLE,99,MIN,98,3,4,51,181,35,8,2,0,0,3,0,0,3,8,2,1,8,5,4,10,0,0,31,9,3,0,1,4,0,0,3,5,0,0,6,5,3,9,2,1
20140721,Mon,TEX,99,NYY,98,4,2,54,211,40,10,1,0,0,4,0,1,2,10,0,0,12,3,2,10,0,1,30,5,0,0,1,2,1,1,3,4,0,1,6,4,4,8,5,0
20140721,Mon,NYM,99,SEA,99,2,5,51,173,37,10,0,0,0,2,0,0,2,12,0,0,10,3,5,12,0,1,35,14,4,0,1,5,0,0,2,8,1,1,8,5,2,4,0,0
20140721,Mon,BOS,99,TOR,100,14,1,54,165,45,18,4,0,4,14,0,0,1,9,1,0,5,3,1,6,0,0,30,3,2,0,0,1,0,0,0,7,0,0,2,4,14,6,0,0
20140721,Mon,DET,96,ARI,100,4,3,54,189,35,9,2,0,2,4,0,0,2,5,0,0,6,4,3,14,0,0,33,8,2,0,1,3,0,0,3,7,0,0,7,3,4,14,0,0
20140721,Mon,FLA,98,ATL,99,3,1,60,216,37,8,1,0,1,3,0,0,5,16,0,0,10,5,1,13,2,0,37,6,1,0,0,1,0,0,3,12,1,0,9,5,3,8,0,0
20140721,Mon,WSN,97,COL,100,7,2,54,181,39,13,2,1,1,5,0,0,5,7,1,1,11,4,2,10,0,1,35,10,2,0,0,2,0,0,2,7,0,1,8,3,6,12,2,1
20140721,Mon,CIN,99,MIL,100,2,5,51,175,31,5,1,0,2,2,0,1,2,8,0,1,5,2,4,6,2,0,32,8,2,1,0,3,0,1,0,3,2,0,5,3,2,12,0,1
20140721,Mon,SFG,100,PHI,99,7,4,54,208,38,15,1,1,1,7,0,0,3,5,1,0,8,6,3,11,1,1,41,14,0,0,0,4,0,0,0,8,0,1,11,5,7,10,0,0
20140721,Mon,LAD,101,PIT,99,5,2,54,192,37,12,4,0,0,5,0,1,4,6,2,0,11,4,2,11,0,0,33,6,0,0,0,2,0,0,1,6,0,0,5,4,5,14,0,0
20140722,Tue,BAL,99,ANA,99,4,2,54,188,34,7,3,0,1,4,0,0,3,9,0,0,6,3,2,11,0,1,29,3,0,0,1,2,0,0,4,7,0,0,4,4,4,5,0,0
20140722,Tue,KCR,99,CHW,101,7,1,54,215,40,14,4,0,2,5,1,0,7,5,0,1,14,4,1,9,0,1,34,8,0,1,1,1,0,0,4,6,2,0,10,5,7,13,2,1
20140722,Tue,CLE,100,MIN,99,8,2,54,186,37,11,4,0,1,8,1,1,2,8,1,0,6,6,2,11,0,0,35,9,1,1,1,2,0,0,4,10,0,0,10,3,8,5,0,0
20140722,Tue,TEX,100,NYY,99,1,2,82,291,49,11,1,0,1,1,0,0,1,14,1,1,8,9,2,22,0,3,47,12,3,0,0,2,0,0,5,7,1,3,12,8,1,14,1,1
20140722,Tue,HOU,100,OAK,99,3,2,72,249,44,11,2,0,1,3,0,0,2,9,0,1,7,6,2,14,1,1,42,8,2,0,0,2,1,0,3,5,2,1,8,6,2,14,1,1
20140722,Tue,NYM,100,SEA,100,3,1,54,169,31,6,0,1,1,3,0,2,3,11,1,2,6,3,1,12,1,1,31,5,1,0,0,1,0,0,2,8,1,1,5,2,3,10,0,2
20140722,Tue,BOS,100,TOR,101,3,7,51,187,36,11,2,0,2,3,0,1,2,6,0,2,9,3,7,10,0,2,34,13,3,0,2,7,0,0,4,8,4,2,7,5,3,10,0,2
20140722,Tue,DET,97,ARI,101,4,5,51,189,34,10,0,0,0,3,0,0,5,8,0,1,9,5,5,14,0,1,28,6,0,2,1,5,1,0,3,5,0,1,3,6,4,16,0,1
20140722,Tue,FLA,99,ATL,100,6,5,54,193,38,12,3,0,0,5,0,0,5,5,0,2,10,5,5,13,0,1,32,7,1,0,1,5,0,1,3,8,0,1,4,4,6,14,1,2
20140722,Tue,SDP,99,CHC,98,0,6,51,155,29,5,1,0,0,0,0,0,4,7,0,4,6,4,6,9,0,0,34,11,3,0,3,6,1,0,3,10,0,0,8,3,0,16,1,4
20140722,Tue,WSN,98,COL,101,7,4,54,214,36,11,3,0,1,7,1,1,3,2,0,0,7,5,4,8,0,1,38,13,3,2,2,4,0,0,0,8,0,1,8,6,7,19,0,0
20140722,Tue,CIN,100,MIL,101,3,4,51,181,29,5,1,0,0,3,1,3,1,9,1,0,5,4,4,13,0,1,28,6,0,0,4,4,0,1,2,7,1,1,4,4,3,11,0,1
20140722,Tue,SFG,101,PHI,100,9,6,84,346,59,18,6,0,2,8,0,0,5,11,1,0,14,9,6,19,1,0,53,11,2,0,1,6,0,0,9,10,2,0,15,7,9,16,2,0
20140722,Tue,LAD,102,PIT,100,7,12,51,219,35,9,0,0,2,7,1,1,5,8,0,0,9,5,12,10,0,0,35,12,2,0,3,11,0,3,5,6,0,0,8,5,4,7,2,0
20140722,Tue,TBD,101,STL,100,7,2,54,203,34,7,3,0,1,7,0,1,5,7,2,0,7,4,2,4,0,0,33,7,0,0,2,2,0,1,4,13,0,0,9,4,5,10,1,0
20140723,Wed,BAL,100,ANA,100,2,3,51,175,33,6,1,0,0,2,0,0,1,8,1,0,5,4,3,14,2,1,31,7,2,0,0,3,0,1,6,5,1,1,11,2,2,4,0,0
20140723,Wed,KCR,100,CHW,102,2,1,54,183,30,10,1,0,0,1,1,1,5,4,2,4,10,3,1,13,1,1,32,6,2,0,0,1,0,0,1,10,0,1,5,4,1,20,1,4
20140723,Wed,CLE,101,MIN,100,1,3,51,166,30,5,1,0,0,1,0,0,2,9,0,0,6,3,3,5,1,0,30,8,1,1,1,3,0,0,3,8,0,0,6,6,1,7,1,0
20140723,Wed,TEX,101,NYY,100,1,2,28,96,18,5,0,1,0,0,0,0,0,3,0,1,2,1,2,2,0,0,18,5,3,0,1,1,0,0,0,5,0,0,3,1,1,7,0,1
20140723,Wed,HOU,101,OAK,100,7,9,51,210,38,10,2,0,0,7,0,0,2,10,0,0,6,4,9,7,0,0,35,13,2,0,3,9,1,0,7,4,0,0,11,6,6,4,1,0
20140723,Wed,NYM,101,SEA,101,3,2,54,185,29,4,1,0,0,3,1,1,7,8,1,1,8,3,2,9,0,0,32,5,1,0,0,2,0,0,1,8,0,0,4,4,3,12,0,1
20140723,Wed,BOS,101,TOR,102,4,6,51,155,36,9,2,0,1,4,0,0,1,8,0,1,6,3,5,10,1,2,29,8,2,1,1,5,0,2,4,3,2,2,6,3,4,8,1,1
20140723,Wed,DET,98,ARI,102,11,5,54,190,40,13,3,0,1,11,1,0,3,12,1,0,6,3,5,12,0,3,37,13,3,0,1,5,0,0,1,7,2,3,6,4,7,7,1,0
20140723,Wed,FLA,100,ATL,101,1,6,51,162,32,7,0,0,0,1,0,0,4,14,2,1,8,2,5,9,1,0,30,8,1,0,1,6,1,1,2,4,1,0,6,3,1,6,0,1
20140723,Wed,SDP,100,CHC,99,8,3,54,216,33,8,2,1,0,8,2,0,11,7,1,1,11,5,3,12,0,0,30,4,1,0,1,3,0,0,6,9,0,0,7,5,8,10,0,1
20140723,Wed,WSN,99,COL,102,4,6,51,197,41,12,1,0,0,3,0,0,0,14,2,0,10,4,5,13,1,2,33,11,5,0,0,5,0,0,4,8,0,2,8,3,3,10,3,0
